SECURITY_DES,BB_COMPOSITE,PX_LAST,CPN,LONG_COMP_NAME,MATURITY,CRNCY,CV_PCT_PREMIUM,DELTA,YIELD(YIELD_TYPE=YTM),CNTRY_OF_RISK,AMT_OUTSTANDING,CONVERTIBLE,SRCH_ASSET_CLASS,ID,ID_ISIN,SECURITY_TYP,"CLASSIFICATION_NAME(BICS,2)",PAYMENT_RANK,YIELD(YIELD_TYPE=YTW),CV_COMMON_TICKER_EXCH,CV_CNVS_PX,CV_CNVS_RATIO,PARITY,AMT_OUTSTANDING_USD,DATA_SOURCE,CAST_PARENT_EQUITY_TICKER
Bond_878,A,92.37,1.37,Issuer_D,2028-03-10,GBP,,,4.94,US,466030000.0,N,Corporates,XS0000008788 Corp,XS0000008788,Bond,Consumer Staple Products,Sr Non Preferred,4.491,,,,,605839000.0,SYNTHETIC DEMO - not market data,DEMO878 US Equity
Bond_879,A,91.92,2.76,Issuer_B,2025-10-02,EUR,,,0.03,US,216290000.0,N,Corporates,XS0000008796 Corp,XS0000008796,Bond,Financial Services,Sr Preferred,-0.963,,,,,237919000.00000003,SYNTHETIC DEMO - not market data,DEMO879 US Equity
Bond_880,CCC,104.64,2.6,Issuer_D,2029-02-23,USD,,,2.22,JP,271960000.0,N,Corporates,XS0000008804 Corp,XS0000008804,Bond,Health Care,Sr Subordinated,1.353,,,,,271960000.0,SYNTHETIC DEMO - not market data,DEMO880 US Equity
Bond_881,A,109.86,3.66,Issuer_A,2030-02-24,EUR,72.74,0.33,2.54,GB,254060000.0,Y,Corporates,XS0000008812 Corp,XS0000008812,Convertible,Industrial Products,1st lien,1.71,DEMO881 US Equity,50.702,19.72308784663327,63.598471691559574,279466000.0,SYNTHETIC DEMO - not market data,DEMO881 US Equity
Bond_882,B,107.85,0.19,Issuer_A,2033-06-07,USD,94.92,0.63,1.23,JP,442450000.0,Y,Corporates,XS0000008820 Corp,XS0000008820,Convertible,Industrial Services,2nd lien,0.887,DEMO882 US Equity,150.3536,6.650988070787796,55.330391955674116,442450000.0,SYNTHETIC DEMO - not market data,DEMO882 US Equity
Bond_883,BBB,95.31,0.76,Issuer_B,2032-05-05,EUR,63.48,0.09,2.58,DE,51440000.0,Y,Corporates,XS0000008838 Corp,XS0000008838,Convertible,Insurance,1.5 Lien,2.076,DEMO883 US Equity,174.7265,5.723230305649115,58.30070956691951,56584000.00000001,SYNTHETIC DEMO - not market data,DEMO883 US Equity
Bond_884,D,101.15,1.04,Issuer_B,2025-07-23,GBP,61.34,0.63,1.17,GB,267899999.99999997,Y,Corporates,XS0000008846 Corp,XS0000008846,Convertible,Materials,Jr Subordinated,0.667,DEMO884 US Equity,161.0963,6.2074672106063264,62.69369034337424,348270000.0,SYNTHETIC DEMO - not market data,DEMO884 US Equity
Bond_885,BB,106.81,4.38,Issuer_D,2032-11-13,GBP,54.34,0.3,1.09,GB,238820000.0,Y,Corporates,XS0000008853 Corp,XS0000008853,Convertible,Media,Secured,0.441,DEMO885 US Equity,159.4767,6.270508481803298,69.20435402358429,310466000.0,SYNTHETIC DEMO - not market data,DEMO885 US Equity
Bond_886,B,94.95,2.12,Issuer_B,2032-06-22,USD,,,1.74,JP,367170000.0,N,Governments,XS0000008861 Corp,XS0000008861,Bond,National,Sr Unsecured,0.95,,,,,367170000.0,SYNTHETIC DEMO - not market data,DEMO886 US Equity
Bond_887,D,102.02,3.44,Issuer_A,2029-05-17,EUR,,,4.45,JP,77360000.0,N,Corporates,XS0000008879 Corp,XS0000008879,Bond,Oil & Gas,Unsecured,4.069,,,,,85096000.0,SYNTHETIC DEMO - not market data,DEMO887 US Equity
Bond_888,BB,103.5,2.06,Issuer_D,2031-07-09,USD,,,1.34,DE,202930000.0,N,Corporates,XS0000008887 Corp,XS0000008887,Bond,Real Estate,Asset Backed,0.751,,,,,202930000.0,SYNTHETIC DEMO - not market data,DEMO888 US Equity
Bond_889,BB,98.95,1.11,Issuer_B,2033-04-25,USD,94.79,0.61,1.65,US,477630000.0,Y,Corporates,XS0000008895 Corp,XS0000008895,Convertible,Regional & Local,Sr Non Preferred,0.888,DEMO889 US Equity,153.4509,6.5167424889655265,50.79829560039016,477630000.0,SYNTHETIC DEMO - not market data,DEMO889 US Equity
Bond_890,CCC,91.81,3.52,Issuer_C,2033-02-21,USD,51.86,0.36,0.99,DE,427170000.0,Y,Corporates,XS0000008903 Corp,XS0000008903,Convertible,Renewable Energy,Sr Preferred,0.113,DEMO890 US Equity,70.988,14.08688792471967,60.456999868299754,427170000.0,SYNTHETIC DEMO - not market data,DEMO890 US Equity
Bond_891,BBB,95.8,0.81,Issuer_C,2030-07-07,EUR,,,4.7,US,430470000.0,N,Governments,XS0000008911 Corp,XS0000008911,Bond,Retail & Wholesale - Staples,Sr Subordinated,4.693,,,,,473517000.00000006,SYNTHETIC DEMO - not market data,DEMO891 US Equity
Bond_892,NR,97.96,2.42,Issuer_B,2029-05-01,EUR,63.16,0.69,0.17,US,415850000.0,Y,Corporates,XS0000008929 Corp,XS0000008929,Convertible,Retail & Whsle - Discretionary,1st lien,-0.518,DEMO892 US Equity,137.8183,7.255930453357791,60.039225300318705,457435000.00000006,SYNTHETIC DEMO - not market data,DEMO892 US Equity
Bond_893,CCC,92.62,3.7,Issuer_C,2026-02-03,JPY,,,0.1,DE,93000000.0,N,Corporates,XS0000008937 Corp,XS0000008937,Bond,Software & Tech Services,2nd lien,-0.324,,,,,651000.0,SYNTHETIC DEMO - not market data,DEMO893 US Equity
Bond_894,BBB,106.63,4.3,Issuer_C,2031-09-24,USD,,,1.51,JP,141200000.0,N,Corporates,XS0000008945 Corp,XS0000008945,Bond,Supranationals,1.5 Lien,1.144,,,,,141200000.0,SYNTHETIC DEMO - not market data,DEMO894 US Equity
Bond_895,D,97.53,2.15,Issuer_B,2031-09-09,JPY,,,1.42,DE,222080000.0,N,Corporates,XS0000008952 Corp,XS0000008952,Bond,Tech Hardware & Semiconductors,Jr Subordinated,1.144,,,,,1554560.0,SYNTHETIC DEMO - not market data,DEMO895 US Equity
Bond_896,CCC,109.03,3.81,Issuer_A,2032-04-19,USD,,,1.99,DE,251190000.0,N,Governments,XS0000008960 Corp,XS0000008960,Bond,Telecommunications,Secured,1.309,,,,,251190000.0,SYNTHETIC DEMO - not market data,DEMO896 US Equity
Bond_897,AA,102.86,1.66,Issuer_A,2026-09-06,EUR,,,4.32,JP,317030000.0,N,Corporates,XS0000008978 Corp,XS0000008978,Bond,Utilities,Sr Unsecured,3.565,,,,,348733000.0,SYNTHETIC DEMO - not market data,DEMO897 US Equity
Bond_898,A,98.06,4.19,Issuer_B,2025-08-09,JPY,31.15,0.34,0.75,GB,360050000.0,Y,Corporates,XS0000008986 Corp,XS0000008986,Convertible,Banking,Unsecured,-0.034,DEMO898 US Equity,94.3811,10.595341652089243,74.7693480747236,2520350.0,SYNTHETIC DEMO - not market data,DEMO898 US Equity
Bond_899,AAA,95.36,1.05,Issuer_D,2033-08-11,EUR,,,1.61,JP,281490000.0,N,Corporates,XS0000008994 Corp,XS0000008994,Bond,Consumer Discretionary Products,Asset Backed,0.905,,,,,309639000.0,SYNTHETIC DEMO - not market data,DEMO899 US Equity
Bond_900,AA,98.51,0.39,Issuer_B,2025-03-17,USD,16.62,0.44,4.86,US,448480000.0,Y,Corporates,XS0000009000 Corp,XS0000009000,Convertible,Consumer Discretionary Services,Sr Non Preferred,4.005,DEMO900 US Equity,152.4408,6.5599235900100235,84.47093122963473,448480000.0,SYNTHETIC DEMO - not market data,DEMO900 US Equity
Bond_901,A,102.52,2.62,Issuer_B,2033-07-13,USD,,,1.48,JP,498080000.0,N,Governments,XS0000009018 Corp,XS0000009018,Bond,Consumer Staple Products,Sr Preferred,1.079,,,,,498080000.0,SYNTHETIC DEMO - not market data,DEMO901 US Equity
Bond_902,NR,96.45,4.45,Issuer_B,2027-05-17,EUR,,,4.01,GB,283720000.0,N,Corporates,XS0000009026 Corp,XS0000009026,Bond,Financial Services,Sr Subordinated,3.672,,,,,312092000.0,SYNTHETIC DEMO - not market data,DEMO902 US Equity
Bond_903,D,99.26,4.68,Issuer_B,2027-09-23,JPY,,,0.05,JP,130650000.0,N,Corporates,XS0000009034 Corp,XS0000009034,Bond,Health Care,1st lien,-0.501,,,,,914550.0,SYNTHETIC DEMO - not market data,DEMO903 US Equity
Bond_904,AA,109.87,0.03,Issuer_B,2028-12-04,JPY,,,1.66,US,331240000.0,N,Corporates,XS0000009042 Corp,XS0000009042,Bond,Industrial Products,2nd lien,0.963,,,,,2318680.0,SYNTHETIC DEMO - not market data,DEMO904 US Equity
Bond_905,AA,97.01,2.8,Issuer_B,2030-11-01,EUR,27.46,0.82,4.34,GB,215270000.0,Y,Corporates,XS0000009059 Corp,XS0000009059,Convertible,Industrial Services,1.5 Lien,4.179,DEMO905 US Equity,147.2222,6.792453855464734,76.11015220461321,236797000.00000003,SYNTHETIC DEMO - not market data,DEMO905 US Equity
Bond_906,BB,101.22,3.21,Issuer_B,2026-10-05,USD,,,3.65,GB,130250000.0,N,Governments,XS0000009067 Corp,XS0000009067,Bond,Insurance,Jr Subordinated,3.586,,,,,130250000.0,SYNTHETIC DEMO - not market data,DEMO906 US Equity
Bond_907,A,105.94,2.94,Issuer_D,2030-10-25,GBP,96.67,0.74,3.08,JP,144190000.0,Y,Corporates,XS0000009075 Corp,XS0000009075,Convertible,Materials,Secured,3.0,DEMO907 US Equity,59.9186,16.68930849519181,53.86688361214217,187447000.0,SYNTHETIC DEMO - not market data,DEMO907 US Equity
Bond_908,BBB,109.78,0.46,Issuer_B,2027-03-16,USD,32.33,0.9,0.26,JP,241430000.0,Y,Corporates,XS0000009083 Corp,XS0000009083,Convertible,Media,Sr Unsecured,-0.686,DEMO908 US Equity,127.5451,7.840363918331633,82.9592684954281,241430000.0,SYNTHETIC DEMO - not market data,DEMO908 US Equity
Bond_909,B,96.05,3.8,Issuer_B,2033-07-13,JPY,,,3.53,GB,190290000.0,N,Corporates,XS0000009091 Corp,XS0000009091,Bond,National,Unsecured,3.244,,,,,1332030.0,SYNTHETIC DEMO - not market data,DEMO909 US Equity
Bond_910,NR,91.56,3.03,Issuer_B,2027-11-27,GBP,,,3.56,JP,302220000.0,N,Corporates,XS0000009109 Corp,XS0000009109,Bond,Oil & Gas,Asset Backed,3.526,,,,,392886000.0,SYNTHETIC DEMO - not market data,DEMO910 US Equity
Bond_911,BB,103.71,2.79,Issuer_D,2035-06-06,USD,,,4.33,JP,396840000.0,N,Governments,XS0000009117 Corp,XS0000009117,Bond,Real Estate,Sr Non Preferred,3.73,,,,,396840000.0,SYNTHETIC DEMO - not market data,DEMO911 US Equity
Bond_912,CCC,94.28,2.8,Issuer_B,2031-06-06,USD,,,0.98,GB,286700000.0,N,Corporates,XS0000009125 Corp,XS0000009125,Bond,Regional & Local,Sr Preferred,0.464,,,,,286700000.0,SYNTHETIC DEMO - not market data,DEMO912 US Equity
Bond_913,BB,96.57,4.56,Issuer_C,2033-01-20,GBP,3.35,0.27,2.39,US,498080000.0,Y,Corporates,XS0000009133 Corp,XS0000009133,Convertible,Renewable Energy,Sr Subordinated,2.221,DEMO913 US Equity,61.7008,16.20724528693307,93.43976777939041,647504000.0,SYNTHETIC DEMO - not market data,DEMO913 US Equity
Bond_914,BB,102.51,4.86,Issuer_A,2032-10-21,JPY,,,2.45,JP,387470000.0,N,Corporates,XS0000009141 Corp,XS0000009141,Bond,Retail & Wholesale - Staples,1st lien,2.097,,,,,2712290.0,SYNTHETIC DEMO - not market data,DEMO914 US Equity
Bond_915,AAA,97.39,3.06,Issuer_B,2027-03-03,JPY,83.41,0.12,2.22,US,191410000.0,Y,Corporates,XS0000009158 Corp,XS0000009158,Convertible,Retail & Whsle - Discretionary,2nd lien,1.634,DEMO915 US Equity,91.1258,10.973840558875752,53.09961288915545,1339870.0,SYNTHETIC DEMO - not market data,DEMO915 US Equity
Bond_916,BBB,103.1,3.69,Issuer_C,2035-06-23,EUR,,,4.53,GB,282350000.0,N,Governments,XS0000009166 Corp,XS0000009166,Bond,Software & Tech Services,1.5 Lien,3.615,,,,,310585000.0,SYNTHETIC DEMO - not market data,DEMO916 US Equity
Bond_917,CCC,106.75,3.35,Issuer_A,2028-09-05,GBP,,,0.42,JP,70030000.0,N,Corporates,XS0000009174 Corp,XS0000009174,Bond,Supranationals,Jr Subordinated,0.072,,,,,91039000.0,SYNTHETIC DEMO - not market data,DEMO917 US Equity
Bond_918,NR,98.19,3.18,Issuer_A,2029-05-18,GBP,11.77,0.47,4.18,US,304790000.0,Y,Corporates,XS0000009182 Corp,XS0000009182,Convertible,Tech Hardware & Semiconductors,Secured,3.903,DEMO918 US Equity,193.3918,5.170850056724225,87.8500492081954,396227000.0,SYNTHETIC DEMO - not market data,DEMO918 US Equity
Bond_919,AA,92.33,0.45,Issuer_A,2027-06-19,USD,,,3.83,US,147890000.0,N,Corporates,XS0000009190 Corp,XS0000009190,Bond,Telecommunications,Sr Unsecured,3.724,,,,,147890000.0,SYNTHETIC DEMO - not market data,DEMO919 US Equity
Bond_920,D,91.63,3.62,Issuer_B,2029-11-21,EUR,,,3.74,DE,189720000.0,N,Corporates,XS0000009208 Corp,XS0000009208,Bond,Utilities,Unsecured,3.668,,,,,208692000.00000003,SYNTHETIC DEMO - not market data,DEMO920 US Equity
Bond_921,BB,93.56,0.7,Issuer_C,2031-04-27,EUR,,,1.36,DE,129699999.99999999,N,Governments,XS0000009216 Corp,XS0000009216,Bond,Banking,Asset Backed,1.066,,,,,142670000.0,SYNTHETIC DEMO - not market data,DEMO921 US Equity
Bond_922,BB,103.95,1.32,Issuer_D,2030-10-12,GBP,,,3.86,JP,423280000.0,N,Corporates,XS0000009224 Corp,XS0000009224,Bond,Consumer Discretionary Products,Sr Non Preferred,2.913,,,,,550264000.0,SYNTHETIC DEMO - not market data,DEMO922 US Equity
Bond_923,AAA,108.99,2.93,Issuer_B,2033-10-07,JPY,34.69,0.81,3.98,DE,203980000.0,Y,Corporates,XS0000009232 Corp,XS0000009232,Convertible,Consumer Discretionary Services,Sr Preferred,3.023,DEMO923 US Equity,164.5296,6.077933697036886,80.91914767243298,1427860.0,SYNTHETIC DEMO - not market data,DEMO923 US Equity
Bond_924,AA,100.27,1.05,Issuer_B,2032-05-02,USD,,,2.59,DE,263839999.99999997,N,Corporates,XS0000009240 Corp,XS0000009240,Bond,Consumer Staple Products,Sr Subordinated,1.82,,,,,263839999.99999997,SYNTHETIC DEMO - not market data,DEMO924 US Equity
Bond_925,B,97.45,1.89,Issuer_A,2030-12-04,GBP,,,4.35,US,121440000.0,N,Corporates,XS0000009257 Corp,XS0000009257,Bond,Financial Services,1st lien,3.593,,,,,157872000.0,SYNTHETIC DEMO - not market data,DEMO925 US Equity
Bond_926,B,96.73,4.51,Issuer_B,2030-05-06,JPY,,,2.73,US,247550000.0,N,Governments,XS0000009265 Corp,XS0000009265,Bond,Health Care,2nd lien,1.769,,,,,1732850.0,SYNTHETIC DEMO - not market data,DEMO926 US Equity
Bond_927,CCC,104.62,2.37,Issuer_B,2029-12-12,GBP,,,2.41,JP,185080000.0,N,Corporates,XS0000009273 Corp,XS0000009273,Bond,Industrial Products,1.5 Lien,1.951,,,,,240604000.0,SYNTHETIC DEMO - not market data,DEMO927 US Equity
Bond_928,NR,92.16,2.13,Issuer_C,2034-07-19,USD,16.4,0.17,1.5,DE,478170000.0,Y,Corporates,XS0000009281 Corp,XS0000009281,Convertible,Industrial Services,Jr Subordinated,0.913,DEMO928 US Equity,102.9297,9.715368839120293,79.17525773195877,478170000.0,SYNTHETIC DEMO - not market data,DEMO928 US Equity
Bond_929,A,103.27,3.94,Issuer_A,2026-05-26,EUR,80.15,0.46,0.83,US,346370000.0,Y,Corporates,XS0000009299 Corp,XS0000009299,Convertible,Insurance,Secured,0.514,DEMO929 US Equity,61.3874,16.289987847669067,57.324451845684145,381007000.00000006,SYNTHETIC DEMO - not market data,DEMO929 US Equity
Bond_930,A,96.03,0.4,Issuer_B,2028-07-03,EUR,15.41,0.56,3.88,US,264800000.0,Y,Corporates,XS0000009307 Corp,XS0000009307,Convertible,Materials,Sr Unsecured,3.059,DEMO930 US Equity,141.2656,7.07886421039517,83.2076943072524,291280000.0,SYNTHETIC DEMO - not market data,DEMO930 US Equity
Bond_931,AA,99.42,3.43,Issuer_B,2032-11-13,JPY,,,3.53,US,224410000.0,N,Governments,XS0000009315 Corp,XS0000009315,Bond,Media,Unsecured,2.583,,,,,1570870.0,SYNTHETIC DEMO - not market data,DEMO931 US Equity
Bond_932,A,98.0,1.64,Issuer_C,2035-12-28,JPY,,,2.98,US,206090000.0,N,Corporates,XS0000009323 Corp,XS0000009323,Bond,National,Asset Backed,2.297,,,,,1442630.0,SYNTHETIC DEMO - not market data,DEMO932 US Equity
Bond_933,BBB,107.71,0.89,Issuer_B,2030-06-11,USD,61.06,0.75,4.57,DE,112140000.0,Y,Corporates,XS0000009331 Corp,XS0000009331,Convertible,Oil & Gas,Sr Non Preferred,4.071,DEMO933 US Equity,183.7869,5.44108421220446,66.87569849745437,112140000.0,SYNTHETIC DEMO - not market data,DEMO933 US Equity
Bond_934,AAA,94.22,2.18,Issuer_C,2031-11-06,JPY,15.07,0.31,3.38,JP,65670000.0,Y,Corporates,XS0000009349 Corp,XS0000009349,Convertible,Real Estate,Sr Preferred,3.224,DEMO934 US Equity,131.3474,7.61339775282952,81.88059442078735,459690.0,SYNTHETIC DEMO - not market data,DEMO934 US Equity
Bond_935,A,93.27,3.41,Issuer_A,2032-02-12,USD,,,3.28,JP,411600000.0,N,Corporates,XS0000009356 Corp,XS0000009356,Bond,Regional & Local,Sr Subordinated,2.739,,,,,411600000.0,SYNTHETIC DEMO - not market data,DEMO935 US Equity
Bond_936,A,96.38,2.87,Issuer_D,2035-08-01,JPY,65.38,0.67,2.11,US,186330000.0,Y,Corporates,XS0000009364 Corp,XS0000009364,Convertible,Renewable Energy,1st lien,1.628,DEMO936 US Equity,27.6074,36.22217231611815,58.277905429918974,1304310.0,SYNTHETIC DEMO - not market data,DEMO936 US Equity
Bond_937,AA,102.07,4.01,Issuer_D,2033-06-25,JPY,,,3.56,GB,100250000.0,N,Corporates,XS0000009372 Corp,XS0000009372,Bond,Retail & Wholesale - Staples,2nd lien,2.576,,,,,701750.0,SYNTHETIC DEMO - not market data,DEMO937 US Equity
Bond_938,CCC,100.63,1.92,Issuer_A,2027-01-11,GBP,19.76,0.81,3.64,JP,245700000.0,Y,Corporates,XS0000009380 Corp,XS0000009380,Convertible,Retail & Whsle - Discretionary,1.5 Lien,3.36,DEMO938 US Equity,184.8812,5.408878782699376,84.02638610554442,319410000.0,SYNTHETIC DEMO - not market data,DEMO938 US Equity
Bond_939,BB,90.8,4.34,Issuer_D,2030-01-20,GBP,,,1.26,GB,353750000.0,N,Corporates,XS0000009398 Corp,XS0000009398,Bond,Software & Tech Services,Jr Subordinated,0.758,,,,,459875000.0,SYNTHETIC DEMO - not market data,DEMO939 US Equity
Bond_940,NR,95.34,1.47,Issuer_D,2025-08-11,GBP,63.6,0.6,1.79,US,289070000.0,Y,Corporates,XS0000009406 Corp,XS0000009406,Convertible,Supranationals,Secured,1.104,DEMO940 US Equity,90.869,11.004853140234843,58.27628361858191,375791000.0,SYNTHETIC DEMO - not market data,DEMO940 US Equity
Bond_941,BBB,93.5,2.67,Issuer_B,2027-11-16,JPY,,,4.46,GB,487330000.0,N,Governments,XS0000009414 Corp,XS0000009414,Bond,Tech Hardware & Semiconductors,Sr Unsecured,4.249,,,,,3411310.0,SYNTHETIC DEMO - not market data,DEMO941 US Equity
Bond_942,NR,101.38,0.2,Issuer_C,2030-01-05,USD,38.19,0.98,0.39,GB,240140000.0,Y,Corporates,XS0000009422 Corp,XS0000009422,Convertible,Telecommunications,Unsecured,0.065,DEMO942 US Equity,124.5815,8.02687397406517,73.3627614154425,240140000.0,SYNTHETIC DEMO - not market data,DEMO942 US Equity
Bond_943,A,109.01,1.28,Issuer_A,2031-02-26,EUR,57.09,0.99,3.08,DE,362420000.0,Y,Corporates,XS0000009430 Corp,XS0000009430,Convertible,Utilities,Asset Backed,2.581,DEMO943 US Equity,85.8663,11.646012463562538,69.3933413966516,398662000.00000006,SYNTHETIC DEMO - not market data,DEMO943 US Equity
Bond_944,B,101.47,1.08,Issuer_D,2029-12-23,EUR,27.69,0.67,3.02,DE,355190000.0,Y,Corporates,XS0000009448 Corp,XS0000009448,Convertible,Banking,Sr Non Preferred,2.444,DEMO944 US Equity,43.605,22.93314986813439,79.46589396193907,390709000.00000006,SYNTHETIC DEMO - not market data,DEMO944 US Equity
Bond_945,AAA,98.14,0.09,Issuer_D,2035-03-09,GBP,,,2.31,GB,93720000.0,N,Corporates,XS0000009455 Corp,XS0000009455,Bond,Consumer Discretionary Products,Sr Preferred,2.164,,,,,121836000.0,SYNTHETIC DEMO - not market data,DEMO945 US Equity
Bond_946,AAA,104.18,1.11,Issuer_C,2034-08-19,JPY,63.48,0.33,1.95,US,204330000.0,Y,Corporates,XS0000009463 Corp,XS0000009463,Convertible,Consumer Discretionary Services,Sr Subordinated,1.8,DEMO946 US Equity,192.6466,5.190852057601847,63.726449718620024,1430310.0,SYNTHETIC DEMO - not market data,DEMO946 US Equity
Bond_947,B,106.45,0.76,Issuer_D,2028-09-23,EUR,,,3.36,GB,231320000.0,N,Corporates,XS0000009471 Corp,XS0000009471,Bond,Consumer Staple Products,1st lien,2.639,,,,,254452000.00000003,SYNTHETIC DEMO - not market data,DEMO947 US Equity
Bond_948,D,101.23,1.73,Issuer_B,2033-06-10,GBP,75.09,0.45,2.34,DE,331190000.0,Y,Corporates,XS0000009489 Corp,XS0000009489,Convertible,Financial Services,2nd lien,2.04,DEMO948 US Equity,161.3599,6.197326597252477,57.81598035296133,430547000.0,SYNTHETIC DEMO - not market data,DEMO948 US Equity
Bond_949,B,101.3,2.08,Issuer_A,2029-09-24,JPY,98.97,0.38,2.69,JP,323200000.0,Y,Corporates,XS0000009497 Corp,XS0000009497,Convertible,Health Care,1.5 Lien,2.06,DEMO949 US Equity,105.7771,9.453842088694055,50.91219781876664,2262400.0,SYNTHETIC DEMO - not market data,DEMO949 US Equity
Bond_950,AA,97.91,1.06,Issuer_A,2034-05-06,EUR,76.69,0.98,4.89,JP,208410000.0,Y,Corporates,XS0000009505 Corp,XS0000009505,Convertible,Industrial Products,Jr Subordinated,4.769,DEMO950 US Equity,23.5704,42.426093744696736,55.41343596128812,229251000.00000003,SYNTHETIC DEMO - not market data,DEMO950 US Equity
Bond_951,CCC,108.01,1.39,Issuer_C,2035-02-22,GBP,50.23,0.53,1.13,JP,272670000.0,Y,Corporates,XS0000009513 Corp,XS0000009513,Convertible,Industrial Services,Secured,0.775,DEMO951 US Equity,160.4556,6.232253657709672,71.89642548092925,354471000.0,SYNTHETIC DEMO - not market data,DEMO951 US Equity
Bond_952,BB,106.52,2.25,Issuer_B,2031-05-01,GBP,,,3.81,DE,357510000.0,N,Corporates,XS0000009521 Corp,XS0000009521,Bond,Insurance,Sr Unsecured,3.178,,,,,464763000.0,SYNTHETIC DEMO - not market data,DEMO952 US Equity
Bond_953,CCC,101.6,2.09,Issuer_D,2031-04-21,USD,61.89,0.14,3.1,US,319810000.0,Y,Corporates,XS0000009539 Corp,XS0000009539,Convertible,Materials,Unsecured,2.932,DEMO953 US Equity,46.0727,21.704827370655508,62.75866328988819,319810000.0,SYNTHETIC DEMO - not market data,DEMO953 US Equity
Bond_954,AAA,96.5,1.25,Issuer_D,2035-02-12,USD,,,3.71,JP,298430000.0,N,Corporates,XS0000009547 Corp,XS0000009547,Bond,Media,Asset Backed,3.548,,,,,298430000.0,SYNTHETIC DEMO - not market data,DEMO954 US Equity
Bond_955,A,99.16,3.62,Issuer_B,2027-08-23,EUR,32.27,0.29,4.47,DE,309920000.0,Y,Corporates,XS0000009554 Corp,XS0000009554,Convertible,National,Sr Non Preferred,4.153,DEMO955 US Equity,61.0792,16.3721856212917,74.96786875330763,340912000.0,SYNTHETIC DEMO - not market data,DEMO955 US Equity
Bond_956,BBB,103.67,2.22,Issuer_B,2027-08-17,USD,,,4.02,GB,442440000.0,N,Governments,XS0000009562 Corp,XS0000009562,Bond,Oil & Gas,Sr Preferred,3.657,,,,,442440000.0,SYNTHETIC DEMO - not market data,DEMO956 US Equity
Bond_957,BBB,99.24,4.81,Issuer_A,2025-11-22,JPY,86.71,1.0,4.31,US,402370000.0,Y,Corporates,XS0000009570 Corp,XS0000009570,Convertible,Real Estate,Sr Subordinated,3.344,DEMO957 US Equity,125.6456,7.958893904760692,53.151946869476724,2816590.0,SYNTHETIC DEMO - not market data,DEMO957 US Equity
Bond_958,NR,92.42,3.88,Issuer_A,2032-08-27,USD,,,1.46,JP,422740000.0,N,Corporates,XS0000009588 Corp,XS0000009588,Bond,Regional & Local,1st lien,0.759,,,,,422740000.0,SYNTHETIC DEMO - not market data,DEMO958 US Equity
Bond_959,B,97.99,4.64,Issuer_D,2031-02-04,EUR,84.71,0.76,2.9,US,374900000.0,Y,Corporates,XS0000009596 Corp,XS0000009596,Convertible,Renewable Energy,2nd lien,2.733,DEMO959 US Equity,34.4117,29.05988370234542,53.05072816848032,412390000.00000006,SYNTHETIC DEMO - not market data,DEMO959 US Equity
Bond_960,CCC,103.13,0.71,Issuer_B,2032-04-09,USD,,,1.65,US,256209999.99999997,N,Corporates,XS0000009604 Corp,XS0000009604,Bond,Retail & Wholesale - Staples,1.5 Lien,0.885,,,,,256209999.99999997,SYNTHETIC DEMO - not market data,DEMO960 US Equity
Bond_961,BBB,105.14,1.71,Issuer_D,2030-08-23,GBP,,,2.84,US,392600000.0,N,Governments,XS0000009612 Corp,XS0000009612,Bond,Retail & Whsle - Discretionary,Jr Subordinated,2.757,,,,,510380000.0,SYNTHETIC DEMO - not market data,DEMO961 US Equity
Bond_962,NR,95.77,1.11,Issuer_C,2034-06-23,GBP,30.67,0.72,2.84,GB,263880000.0,Y,Corporates,XS0000009620 Corp,XS0000009620,Convertible,Software & Tech Services,Secured,2.685,DEMO962 US Equity,67.2414,14.871790295859396,73.29149766587587,343044000.0,SYNTHETIC DEMO - not market data,DEMO962 US Equity
Bond_963,BB,93.09,4.03,Issuer_B,2027-10-10,JPY,,,1.29,DE,62600000.0,N,Corporates,XS0000009638 Corp,XS0000009638,Bond,Supranationals,Sr Unsecured,1.159,,,,,438200.0,SYNTHETIC DEMO - not market data,DEMO963 US Equity
Bond_964,BB,92.97,0.06,Issuer_C,2033-12-28,JPY,47.7,0.9,4.86,DE,314210000.0,Y,Corporates,XS0000009646 Corp,XS0000009646,Convertible,Tech Hardware & Semiconductors,Unsecured,4.831,DEMO964 US Equity,170.9332,5.850238572728996,62.94515910629654,2199470.0,SYNTHETIC DEMO - not market data,DEMO964 US Equity
